hhid,latitude,longitude,GAEZ_57class1
5486,11.718836,37.601677,9
5487,11.722619,37.598154,9
5488,11.722753,37.597885,9
5489,11.72389,37.597891,9
5490,11.723821,37.597649,9
5491,11.723248,37.59863,9
5492,11.723192,37.598437,9
5493,11.722497,37.598172,9
5494,11.723157,37.598843,9
5495,11.723097,37.598841,9
5496,11.722258,37.599757,9
5497,11.72382,37.599554,9
5498,11.723846,37.599445,9
5499,11.724036,37.599436,9
5500,11.723765,37.599635,9
5501,11.723468,37.600193,9
5502,11.723692,37.600143,9
5503,11.723994,37.600158,9
5504,11.724113,37.600152,9
5505,11.725144,37.599756,9
5506,11.723106,37.602033,9
5507,11.722795,37.602085,9
5508,11.722826,37.602036,9
5509,11.725031,37.602135,9
5510,11.725374,37.601912,9
5511,11.725845,37.602111,9
5512,11.724403,37.602902,9
5513,11.724706,37.603798,9
5514,11.724511,37.603769,9
5515,11.72446,37.603611,9
5516,11.72439,37.603528,9
5517,11.723289,37.604424,9
5518,11.723439,37.604015,9
5519,11.722707,37.603852,9
5520,11.722448,37.603719,9
5521,11.723511,37.602948,9
5522,11.723549,37.602598,9
5523,11.72359,37.603077,9
5524,11.713059,37.661084,9
5525,11.713214,37.660976,9
5526,11.713298,37.661018,9
5527,11.713458,37.661141,9
5528,11.712637,37.661352,9
5529,11.712072,37.661816,9
5530,11.712063,37.661691,9
5531,11.712478,37.661807,9
5532,11.713035,37.662332,9
5533,11.712972,37.662327,9
5534,11.713022,37.662418,9
5535,11.713928,37.661812,9
5536,11.713588,37.66202,9
5537,11.713816,37.661725,9
5538,11.71399,37.661682,9
5539,11.713912,37.661546,9
5540,11.713988,37.661361,9
5541,11.713577,37.658123,9
5542,11.713128,37.657431,9
5543,11.713108,37.657561,9
5544,11.713042,37.657319,9
5545,11.713035,37.657028,9
5546,11.712911,37.65712,9
5547,11.712679,37.656874,9
5548,11.712791,37.656876,9
5549,11.712532,37.656715,9
5550,11.712372,37.656793,9
5551,11.708713,37.667903,9
5552,11.703968,37.664405,9
5553,11.70409,37.664406,9
5554,11.704589,37.66489,9
5555,11.704981,37.664924,9
5556,11.704871,37.664953,9
5557,11.704857,37.665371,9
5558,11.705424,37.666671,10
5559,11.705486,37.666993,10
5560,11.704882,37.66789,10
5561,11.705205,37.6673,10
5562,11.704907,37.668325,10
5563,11.705769,37.666944,10
5564,11.7059,37.667827,10
5565,11.705893,37.667805,10
5566,11.70595,37.667602,10
5567,11.708782,37.667818,9
5568,11.708425,37.667913,9
5569,11.708172,37.667981,10
5570,11.708564,37.667822,9
5571,11.708107,37.667768,10
5572,11.70818,37.667749,10
5573,11.708113,37.667702,10
5574,11.708127,37.667381,10
5575,11.706991,37.668015,10
5576,11.706661,37.668811,10
5577,11.706644,37.668758,10
5578,11.705444,37.668543,10
5579,11.705711,37.668529,10
5580,11.706101,37.668536,10
5581,11.706158,37.668499,10
5582,11.706036,37.668399,10
5583,11.705857,37.669068,10
5584,11.706227,37.667436,10
5585,11.70464,37.669207,10
5586,11.704592,37.669199,10
5587,11.704767,37.669189,10
5588,11.704834,37.669242,10
5589,11.705049,37.668976,10
5590,11.705004,37.670018,10
5591,11.705233,37.669506,10
5592,11.705327,37.66949,10
5593,11.705571,37.67006,10
5594,11.705659,37.670062,10
5595,11.70583,37.669585,10
5596,11.705871,37.66957,10
5597,11.70593,37.669591,10
5598,11.706379,37.670481,10
5599,11.706653,37.671179,10
5600,11.706883,37.670952,10
5601,11.706772,37.670898,10
5602,11.706765,37.671177,10
5603,11.706059,37.670509,10
5604,11.706376,37.670602,10
5605,11.706291,37.67049,10
5606,11.706727,37.671524,10
5607,11.706739,37.67173,10
5608,11.706632,37.671817,10
5609,11.706693,37.670917,10
5610,11.707049,37.671371,10
5611,11.707273,37.670859,10
5612,11.707153,37.671513,10
5613,11.707171,37.671009,10
5614,11.707277,37.671203,10
5615,11.707615,37.671635,10
5616,11.708022,37.670848,10
5617,11.708114,37.670844,10
5618,11.707751,37.670768,10
5619,11.708309,37.670606,10
5620,11.708505,37.670543,9
5621,11.708375,37.670281,9
5622,11.708528,37.670042,9
5623,11.708568,37.670107,9
5624,11.708701,37.67009,9
5625,11.708171,37.67023,10
5626,11.708057,37.669917,10
5627,11.708239,37.670052,10
5628,11.70796,37.669685,10
5629,11.708266,37.669498,10
5630,11.708182,37.66951,10
5631,11.708214,37.669304,10
5632,11.708301,37.669155,10
5633,11.707215,37.674633,10
5634,11.707291,37.674603,10
5635,11.710549,37.67486,9
5636,11.70677,37.67452,10
5637,11.706819,37.674438,10
5638,11.706722,37.67452,10
5639,11.706861,37.674566,10
5640,11.707505,37.67352,10
5641,11.708224,37.669048,10
5642,11.708988,37.670098,9
5643,11.708981,37.670159,9
5644,11.708863,37.670348,9
5645,11.709072,37.670202,9
5646,11.709111,37.670136,9
5647,11.709302,37.66961,9
5648,11.709082,37.670793,9
5649,11.709001,37.670915,9
5650,11.709109,37.670928,9
5651,11.709222,37.671276,9
5652,11.709227,37.671246,9
5653,11.709181,37.67146,9
5654,11.69411,37.706784,10
5655,11.694112,37.706187,10
5656,11.69442,37.705022,10
5657,11.693688,37.706002,10
5658,11.694911,37.704887,10
5659,11.694848,37.703935,10
5660,11.695161,37.704168,10
5661,11.695319,37.704258,10
5662,11.69387,37.704823,10
5663,11.693923,37.704823,10
5664,11.692958,37.703085,10
5665,11.692318,37.70393,10
5666,11.692133,37.703598,10
5667,11.69203,37.703722,10
5668,11.692675,37.703243,10
5669,11.692637,37.703252,10
5670,11.69267,37.703343,10
5671,11.693283,37.703043,10
5672,11.693402,37.702593,10
5673,11.693263,37.70237,10
5674,11.693385,37.702477,10
5675,11.693335,37.702958,10
5676,11.692578,37.70343,10
5677,11.690602,37.700488,10
5678,11.690892,37.700322,10
5679,11.691303,37.700222,10
5680,11.691867,37.700302,10
5681,11.691823,37.700303,10
5682,11.691957,37.700217,10
5683,11.691972,37.700065,10
5684,11.691816,37.699618,10
5685,11.692056,37.700243,10
5686,11.692182,37.70026,10
5687,11.69207,37.700755,10
5688,11.691365,37.701103,10
5689,11.69133,37.701051,10
5690,11.692713,37.700716,10
5691,11.692666,37.70069,10
5692,11.6928,37.700748,10
5693,11.698147,37.700903,10
5694,11.69814,37.701142,10
5695,11.698065,37.700833,10
5696,11.697857,37.701318,10
5697,11.697808,37.70179,10
5698,11.697783,37.701957,10
5699,11.698003,37.70168,10
5700,11.698003,37.70168,10
5701,11.698103,37.701648,10
5702,11.698277,37.701705,10
5703,11.698785,37.701997,10
5704,11.698773,37.701942,10
5705,11.697507,37.700845,10
5706,11.697398,37.700787,10
5707,11.696981,37.702185,10
5708,11.696786,37.702511,10
5709,11.696998,37.702402,10
5710,11.697116,37.702359,10
5711,11.697308,37.702268,10
5712,11.697275,37.702132,10
5713,11.697373,37.702682,10
5714,11.697696,37.699844,10
5715,11.697787,37.69991,10
5716,11.697262,37.70008,10
5717,11.697703,37.699033,10
5718,11.697857,37.698462,10
5719,11.698307,37.698465,10
5720,11.698146,37.698486,10
5721,11.69816,37.699315,10
5722,11.698423,37.699542,10
5723,11.694891,37.699848,10
5724,11.693726,37.699488,10
5725,11.692988,37.698195,10
5726,11.692674,37.697812,10
5727,11.692029,37.701942,10
5728,11.69226,37.702112,10
5729,11.691928,37.70229,10
5730,11.691526,37.702182,10
5731,11.692147,37.70236,10
5732,11.694769,37.702282,10
5733,11.69503,37.702757,10
5734,11.69557,37.70307,10
5735,11.69585,37.703623,10
5736,11.695974,37.703719,10
5737,11.698495,37.704813,10
5738,11.698383,37.700163,10
5739,11.698253,37.700015,10
5740,11.698812,37.69998,10
5741,11.698875,37.699938,10
5742,11.70075,37.705708,9
5743,11.700559,37.705677,9
5744,11.700662,37.705053,9
5745,11.69999,37.705059,10
5746,11.700428,37.704251,9
5747,11.695607,37.704159,10
5748,11.69416,37.704284,10
5749,11.693457,37.70539,10
5750,11.682748,37.646792,9
5751,11.682558,37.646769,9
5752,11.683299,37.647284,9
5753,11.683584,37.646854,9
5754,11.683068,37.646061,9
5755,11.683266,37.646148,9
5756,11.683372,37.646377,9
5757,11.683415,37.646296,9
5758,11.683384,37.646417,9
5759,11.68381,37.646447,9
5760,11.683872,37.646504,9
5761,11.684014,37.646195,9
5762,11.684014,37.646574,9
5763,11.684091,37.646432,9
5764,11.683496,37.645688,9
5765,11.683994,37.644772,9
5766,11.684223,37.644536,9
5767,11.684252,37.644506,9
5768,11.684577,37.644412,9
5769,11.684518,37.6444,9
5770,11.684524,37.64433,9
5771,11.68454,37.644321,9
5772,11.684774,37.644794,9
5773,11.684938,37.644152,9
5774,11.684997,37.644635,9
5775,11.685112,37.644705,9
5776,11.684958,37.645406,9
5777,11.684998,37.645293,9
5778,11.685091,37.645459,9
5779,11.685375,37.64558,9
5780,11.685379,37.64615,9
5781,11.685382,37.645242,9
5782,11.685331,37.645101,9
5783,11.685568,37.645084,9
5784,11.685452,37.644067,9
5785,11.685526,37.644017,9
5786,11.685612,37.644055,9
5787,11.685691,37.64444,9
5788,11.68567,37.644496,9
5789,11.685638,37.6445,9
5790,11.689376,37.636284,9
5791,11.691881,37.641296,9
5792,11.692227,37.641399,9
5793,11.692417,37.641523,9
5794,11.692435,37.64148,9
5795,11.688906,37.63587,9
5796,11.688809,37.635857,9
5797,11.692966,37.636796,9
5798,11.691909,37.640875,9
5799,11.69192,37.640933,9
5800,11.69109,37.64294,9
5801,11.691159,37.643004,9
5802,11.691204,37.64289,9
5803,11.691949,37.641743,9
5804,11.692562,37.641491,9
5805,11.692627,37.641399,9
5806,11.6927,37.64147,9
5807,11.695111,37.640874,9
5808,11.695082,37.640966,9
5809,11.695718,37.640843,9
5810,11.696124,37.640529,9
5811,11.696066,37.640572,9
5812,11.696306,37.640584,9
5813,11.697276,37.638632,9
5814,11.697268,37.638699,9
5815,11.698024,37.638443,9
5816,11.698227,37.638366,9
5817,11.698607,37.638476,9
5818,11.698972,37.638509,9
5819,11.698878,37.638647,9
5820,11.698747,37.638617,9
5821,11.698513,37.639644,9
5822,11.698338,37.639211,9
5823,11.698297,37.639431,9
5824,11.699136,37.639903,9
5825,11.698204,37.637681,9
5826,11.698216,37.637797,9
5827,11.698479,37.637572,9
5828,11.698497,37.637682,9
5829,11.697949,37.648377,9
5830,11.69869,37.648174,9
5831,11.69868,37.648084,9
5832,11.698464,37.648751,9
5833,11.698364,37.648725,9
5834,11.697746,37.649146,9
5835,11.697686,37.649442,9
5836,11.697469,37.649283,9
5837,11.697619,37.649135,9
5838,11.697471,37.648961,9
5839,11.697276,37.648954,9
5840,11.69807,37.648218,9
5841,11.698111,37.648219,9
5842,11.697768,37.648092,9
5843,11.697739,37.648132,9
5844,11.69731,37.648209,9
5845,11.697462,37.648014,9
5846,11.697323,37.648007,9
5847,11.696924,37.648946,9
5848,11.696969,37.649083,9
5849,11.696885,37.648393,9
5850,11.69674,37.648108,9
5851,11.696816,37.647889,9
5852,11.69687,37.647722,9
5853,11.697028,37.647485,9
5854,11.697367,37.647372,9
5855,11.697507,37.647322,9
5856,11.697475,37.647395,9
5857,11.69724,37.647236,9
5858,11.697876,37.646901,9
5859,11.698044,37.646995,9
5860,11.697931,37.646696,9
5861,11.69801,37.646702,9
5862,11.697696,37.647539,9
5863,11.697707,37.647447,9
5864,11.697697,37.647468,9
5865,11.652257,37.611263,9
5866,11.651966,37.610692,9
5867,11.651956,37.610702,9
5868,11.651787,37.610367,9
5869,11.651686,37.610458,9
5870,11.651737,37.610405,9
5871,11.65174,37.610427,9
5872,11.651678,37.607455,9
5873,11.65181,37.60709,9
5874,11.651175,37.606964,9
5875,11.651051,37.607013,9
5876,11.651004,37.606935,9
5877,11.651263,37.607092,9
5878,11.652207,37.606922,9
5879,11.652282,37.606965,9
5880,11.651033,37.606722,9
5881,11.65173,37.605877,9
5882,11.651825,37.605845,9
5883,11.651775,37.605975,9
5884,11.652098,37.60582,9
5885,11.652142,37.605775,9
5886,11.652132,37.605762,9
5887,11.652177,37.60569,9
5888,11.652883,37.605477,9
5889,11.652877,37.605492,9
5890,11.647468,37.600975,10
5891,11.647478,37.600923,10
5892,11.64701,37.600858,10
5893,11.646896,37.600977,10
5894,11.646481,37.611812,9
5895,11.64731,37.610722,9
5896,11.647473,37.610772,9
5897,11.647781,37.61041,9
5898,11.6478,37.610417,9
5899,11.647788,37.610475,9
5900,11.647755,37.610828,9
5901,11.647737,37.610778,9
5902,11.64778,37.610735,9
5903,11.646775,37.611005,9
5904,11.646768,37.61102,9
5905,11.6466,37.611357,9
5906,11.646693,37.611145,9
5907,11.646693,37.611145,9
5908,11.644718,37.61106,9
5909,11.645933,37.61205,9
5910,11.644475,37.611784,9
5911,11.64119,37.60967,10
5912,11.642304,37.610944,9
5913,11.641856,37.610645,9
5914,11.642253,37.610328,9
5915,11.641988,37.609497,9
5916,11.641039,37.609126,10
5917,11.640452,37.609182,10
5918,11.64046,37.609207,10
5919,11.640512,37.609913,10
5920,11.638163,37.610647,10
5921,11.638112,37.610443,10
5922,11.638174,37.610468,10
5923,11.638313,37.610512,10
5924,11.636951,37.608829,10
5925,11.637003,37.608576,10
5926,11.636672,37.608374,10
5927,11.637027,37.607755,10
5928,11.637083,37.607743,10
5929,11.637085,37.607362,10
5930,11.637085,37.607362,10
5931,11.638163,37.607402,10
5932,11.638292,37.607195,10
5933,11.638135,37.606975,10
5934,11.63781,37.607698,10
5935,11.63785,37.607647,10
5936,11.63781,37.60754,10
5937,11.637665,37.607632,10
5938,11.637554,37.607574,10
5939,11.637573,37.607539,10
5940,11.637436,37.607684,10
5941,11.637472,37.607265,10
5942,11.638689,37.607014,10
5943,11.638995,37.607131,10
5944,11.638602,37.606724,10
5945,11.638604,37.606543,10
5946,11.638436,37.606499,10
5947,11.638449,37.606439,10
5948,11.638561,37.606382,10
5949,11.638774,37.605708,10
5950,11.638227,37.606064,10
5951,11.638258,37.606131,10
5952,11.63822,37.606261,10
5953,11.638283,37.606164,10
5954,11.638761,37.60575,10
5955,11.637737,37.607135,10
5956,11.637637,37.606245,10
5957,11.637654,37.605735,10
5958,11.637592,37.605672,10
5959,11.637341,37.606007,10
5960,11.637356,37.606041,10
5961,11.637337,37.606062,10
5962,11.637117,37.605866,10
5963,11.637277,37.60589,10
5964,11.637038,37.605812,10
5965,11.63717,37.605748,10
5966,11.636558,37.605137,10
5967,11.636627,37.605015,10
5968,11.633724,37.604342,10
5969,11.634372,37.605348,10
5970,11.635333,37.605455,10
5971,11.632931,37.603272,10
5972,11.632732,37.603482,10
5973,11.644324,37.60488,10
5974,11.644201,37.605105,10
5975,11.644227,37.604147,10
5976,11.644131,37.604262,10
5977,11.640194,37.604485,10
5978,11.632174,37.599095,10
5979,11.63218,37.599138,10
5980,11.632153,37.599188,10
5981,11.632118,37.598993,10
5982,11.636513,37.600317,10
5983,11.63663,37.600362,10
5984,11.636588,37.600301,10
5985,11.640603,37.605825,10
5986,11.640887,37.605795,10
5987,11.640432,37.606147,10
5988,11.640325,37.60601,10
5989,11.640265,37.606078,10
5990,11.640525,37.605999,10
5991,11.640358,37.605998,10
5992,11.639967,37.60474,10
5993,11.63949,37.605393,10
5994,11.632305,37.59838,10
5995,11.636863,37.600975,10
5996,11.636794,37.601105,10
5997,11.639994,37.605455,10
5998,11.615338,37.593323,9
5999,11.615369,37.593317,9
6000,11.61532,37.59335,9
6001,11.615692,37.593375,9
6002,11.615811,37.593486,9
6003,11.615927,37.593537,9
6004,11.616361,37.594274,9
6005,11.615947,37.594461,9
6006,11.615981,37.594368,9
6007,11.617298,37.595107,10
6008,11.617043,37.595332,10
6009,11.617084,37.595506,10
6010,11.616961,37.595673,10
6011,11.616936,37.596023,10
6012,11.616849,37.596082,10
6013,11.616801,37.596071,10
6014,11.616709,37.59611,10
6015,11.614191,37.592694,9
6016,11.61427,37.593983,9
6017,11.616528,37.59594,9
6018,11.61653,37.595919,9
6019,11.616947,37.596481,10
6020,11.61694,37.596449,10
6021,11.617202,37.596442,10
6022,11.617402,37.59648,10
6023,11.617613,37.596751,10
6024,11.617521,37.596494,10
6025,11.624057,37.600498,9
6026,11.624143,37.600452,9
6027,11.623848,37.600652,9
6028,11.623378,37.600911,9
6029,11.622155,37.599732,10
6030,11.623502,37.600254,9
6031,11.62359,37.60104,9
6032,11.624697,37.600085,9
6033,11.624744,37.600118,9
6034,11.626567,37.597398,10
6035,11.62649,37.597294,10
6036,11.627095,37.59712,10
6037,11.627045,37.597021,10
6038,11.626948,37.596865,10
6039,11.626983,37.596982,10
6040,11.626955,37.596945,10
6041,11.627022,37.596922,10
6042,11.626503,37.596992,10
6043,11.626701,37.595833,10
6044,11.626723,37.595782,10
6045,11.626908,37.595835,10
6046,11.626565,37.595756,10
6047,11.62693,37.59559,10
6048,11.627047,37.595745,10
6049,11.625551,37.597385,10
6050,11.625588,37.597401,10
6051,11.623158,37.597175,10
6052,11.623125,37.596928,10
6053,11.62357,37.596685,10
6054,11.623463,37.596627,10
6055,11.625603,37.595335,10
6056,11.625703,37.595166,10
6057,11.62583,37.595253,10
6058,11.625785,37.595265,10
6059,11.625802,37.595462,10
6060,11.625643,37.595303,10
6061,11.625957,37.593652,10
6062,11.625972,37.593707,10
6063,11.626201,37.593607,10
6064,11.627437,37.594312,10
6065,11.628388,37.595003,10
6066,11.62834,37.59506,10
6067,11.628332,37.595113,10
6068,11.6284,37.595008,10
6069,11.628497,37.595027,10
6070,11.62852,37.595073,10
6071,11.628387,37.595137,10
6072,11.628532,37.595072,10
6073,11.629073,37.59529,10
6074,11.629012,37.595137,10
6075,11.629073,37.595102,10
6076,11.629088,37.595102,10
6077,11.62825,37.595637,10
6078,11.628185,37.59548,10
6079,11.625569,37.59421,10
6080,11.626132,37.593844,10
6081,11.626659,37.594341,10
6082,11.626627,37.594226,10
6083,11.626507,37.594253,10
6084,11.626883,37.593732,10
6085,11.626943,37.593742,10
6086,11.626679,37.593644,10
6087,11.626112,37.593475,10
6088,11.626145,37.593478,10
6089,11.625943,37.59359,10
6090,11.626652,37.595088,10
6091,11.623483,37.595962,10
6092,11.623479,37.595958,10
6093,11.623048,37.596615,10
6094,11.622257,37.596839,10
6095,11.622396,37.594745,10
6096,11.622686,37.593508,10
6097,11.622608,37.593502,10
6098,11.621906,37.592706,10
6099,11.621522,37.591987,10
6100,11.622383,37.59196,10
6101,11.622301,37.591852,10
6102,11.622367,37.591898,10
6103,11.622422,37.592939,10
6104,11.62233,37.592986,10
6105,11.621646,37.593685,10
6106,11.621624,37.593757,10
6107,11.621781,37.593902,10
6108,11.621334,37.593653,10
6109,11.622777,37.592905,10
6110,11.622775,37.592894,10
6111,11.622859,37.5928,10
6112,11.62258,37.592547,10
6113,11.628854,37.606846,10
6114,11.628711,37.672678,10
6115,11.628131,37.67275,10
6116,11.627969,37.672524,10
6117,11.628499,37.672393,10
6118,11.628364,37.671978,10
6119,11.628435,37.672374,10
6120,11.628116,37.672156,10
6121,11.628091,37.672058,10
6122,11.628128,37.67203,10
6123,11.627776,37.671987,10
6124,11.627818,37.672033,10
6125,11.624786,37.671608,10
6126,11.624771,37.671554,10
6127,11.624916,37.671745,10
6128,11.624813,37.671817,10
6129,11.625188,37.671981,10
6130,11.625116,37.672056,10
6131,11.624698,37.67181,10
6132,11.624618,37.671733,10
6133,11.624805,37.67246,10
6134,11.627738,37.67088,10
6135,11.627908,37.670894,10
6136,11.628213,37.67109,10
6137,11.62802,37.670593,10
6138,11.628005,37.670642,10
6139,11.627943,37.67047,10
6140,11.627828,37.670182,10
6141,11.627803,37.670233,10
6142,11.628132,37.670213,10
6143,11.628144,37.670042,10
6144,11.628025,37.67,10
6145,11.628468,37.670045,10
6146,11.628198,37.669773,10
6147,11.628405,37.669762,10
6148,11.628559,37.670623,10
6149,11.628558,37.670783,10
6150,11.628558,37.670783,10
6151,11.628558,37.670783,10
6152,11.63806,37.672232,10
6153,11.638207,37.672175,10
6154,11.638223,37.672128,10
6155,11.637847,37.669255,10
6156,11.637873,37.669232,10
6157,11.637808,37.669387,10
6158,11.638067,37.670308,10
6159,11.637668,37.671153,10
6160,11.637846,37.671573,10
6161,11.63767,37.671537,10
6162,11.637773,37.671543,10
6163,11.638833,37.672342,10
6164,11.638788,37.672235,10
6165,11.63862,37.672603,10
6166,11.638605,37.672833,10
6167,11.638548,37.672747,10
6168,11.638515,37.672727,10
6169,11.637478,37.671745,10
6170,11.638267,37.672108,10
6171,11.638475,37.672138,10
6172,11.639003,37.672467,10
6173,11.638973,37.67251,10
6174,11.639235,37.67294,10
6175,11.639748,37.673108,10
6176,11.63957,37.67313,10
6177,11.639743,37.672942,10
6178,11.639743,37.672942,10
6179,11.640355,37.67335,10
6180,11.64034,37.673313,10
6181,11.639663,37.673562,10
6182,11.639453,37.67358,10
6183,11.639507,37.67358,10
6184,11.639787,37.673403,10
6185,11.639037,37.673152,10
6186,11.638247,37.67276,10
6187,11.637806,37.672909,10
6188,11.6378,37.67278,10
6189,11.637752,37.673093,10
6190,11.637755,37.67306,10
6191,11.638335,37.673055,10
6192,11.637594,37.673135,10
6193,11.637132,37.672637,10
6194,11.636366,37.673211,10
6195,11.636366,37.673217,10
6196,11.637015,37.674228,10
6197,11.637005,37.674207,10
6198,11.635505,37.66925,10
6199,11.63537,37.669327,10
6200,11.63537,37.669327,10
6201,11.6355,37.673067,10
6202,11.635515,37.673,10
6203,11.635275,37.673955,10
6204,11.63551,37.674023,10
6205,11.63558,37.674126,10
6206,11.636348,37.673855,10
6207,11.636943,37.673523,10
6208,11.636831,37.673574,10
6209,11.636865,37.673572,10
6210,11.637358,37.674068,10
6211,11.637356,37.674071,10
6212,11.63811,37.67328,10
6213,11.638238,37.673372,10
6214,11.638238,37.673372,10
6215,11.638328,37.673423,10
6216,11.638377,37.673618,10
6217,11.634358,37.677185,10
6218,11.635813,37.676223,10
6219,11.635773,37.676253,10
6220,11.63811,37.674445,10
6221,11.638692,37.674175,10
6222,11.638807,37.674327,10
6223,11.638953,37.67446,10
6224,11.639091,37.674654,10
6225,11.639173,37.674808,10
6226,11.639267,37.674845,10
6227,11.63941,37.675007,10
6228,11.645388,37.716467,9
6229,11.645177,37.716632,9
6230,11.645255,37.716847,10
6231,11.64509,37.717515,10
6232,11.644967,37.717337,10
6233,11.645047,37.717322,10
6234,11.644775,37.7173,10
6235,11.64473,37.71716,10
6236,11.644577,37.717162,10
6237,11.644595,37.717215,10
6238,11.644392,37.716773,10
6239,11.644353,37.716908,10
6240,11.64469,37.716755,10
6241,11.644557,37.71653,9
6242,11.644655,37.716643,9
6243,11.644767,37.716188,9
6244,11.645702,37.715672,9
6245,11.64578,37.715674,9
6246,11.646358,37.714462,9
6247,11.645572,37.715,9
6248,11.645613,37.714932,9
6249,11.645782,37.714697,9
6250,11.645575,37.714855,9
6251,11.64525,37.715003,9
6252,11.644943,37.71475,9
6253,11.645396,37.713898,9
6254,11.643382,37.71423,9
6255,11.643053,37.713855,9
6256,11.642695,37.713805,9
6257,11.643123,37.714108,9
6258,11.643287,37.715228,9
6259,11.643287,37.715228,9
6260,11.643185,37.715197,9
6261,11.646043,37.71387,9
6262,11.633393,37.711693,9
6263,11.632667,37.711682,9
6264,11.629581,37.71328,9
6265,11.629802,37.7134,9
6266,11.629595,37.713447,9
6267,11.628995,37.712958,9
6268,11.628953,37.713145,9
6269,11.629175,37.713275,9
6270,11.62912,37.713277,9
6271,11.62701,37.71342,9
6272,11.630244,37.715733,9
6273,11.630352,37.715743,9
6274,11.630365,37.715963,9
6275,11.63042,37.715377,9
6276,11.63051,37.715518,9
6277,11.630953,37.715099,9
6278,11.632882,37.715318,9
6279,11.630443,37.716457,9
6280,11.630488,37.716437,9
6281,11.630415,37.716587,9
6282,11.629302,37.717848,9
6283,11.629088,37.717703,9
6284,11.628937,37.7175,9
6285,11.629005,37.71756,9
6286,11.628608,37.719193,9
6287,11.627998,37.702432,9
6288,11.628473,37.702697,9
6289,11.628733,37.702803,9
6290,11.628967,37.702945,9
6291,11.62893,37.70301,9
6292,11.629132,37.703147,9
6293,11.629102,37.70307,9
6294,11.629251,37.703072,9
6295,11.629289,37.70266,9
6296,11.629255,37.703143,9
6297,11.629042,37.703346,9
6298,11.629198,37.703399,9
6299,11.629115,37.70334,9
6300,11.62904,37.70355,9
6301,11.629138,37.703849,9
6302,11.629218,37.704144,9
6303,11.628857,37.702932,9
6304,11.628608,37.703628,9
6305,11.628608,37.703628,9
6306,11.628473,37.703318,9
6307,11.628515,37.703573,9
6308,11.628368,37.70339,9
6309,11.628418,37.703283,9
6310,11.626318,37.704462,9
6311,11.626672,37.7048,9
6312,11.626672,37.7048,9
6313,11.626672,37.7048,9
6314,11.626628,37.704945,9
6315,11.627905,37.703912,9
6316,11.630257,37.705105,9
6317,11.630373,37.705327,9
6318,11.629988,37.705232,9
6319,11.629955,37.705142,9
6320,11.629988,37.705232,9
6321,11.630588,37.705853,9
6322,11.629747,37.704983,9
6323,11.629622,37.70514,9
6324,11.629487,37.705267,9
6325,11.645098,37.714983,9
6326,11.642388,37.718758,10
6327,11.64215,37.718735,10
6328,11.642,37.718753,10
6329,11.641127,37.717405,9
6330,11.640975,37.71701,9
6331,11.62988,37.718308,9
6332,11.630047,37.717035,9
6333,11.628985,37.717955,9
6334,11.628985,37.71834,9
6335,11.629112,37.718588,9
6336,11.62898,37.718607,9
6337,11.628993,37.718682,9
6338,11.628573,37.718905,9
6339,11.672917,37.783446,9
6340,11.673053,37.783495,9
6341,11.672746,37.783276,10
6342,11.672595,37.783504,9
6343,11.672149,37.783441,9
6344,11.67223,37.783525,9
6345,11.671563,37.782756,10
6346,11.67293,37.785007,9
6347,11.673167,37.785004,9
6348,11.673136,37.785235,9
6349,11.673267,37.785249,9
6350,11.67325,37.78523,9
6351,11.673078,37.785563,9
6352,11.673269,37.785187,9
6353,11.67064,37.787029,9
6354,11.669834,37.786116,9
6355,11.670016,37.784164,9
6356,11.670026,37.784167,9
6357,11.670105,37.784193,9
6358,11.670068,37.783924,9
6359,11.670298,37.783273,10
6360,11.67023,37.782555,10
6361,11.671086,37.783981,9
6362,11.671348,37.783867,9
6363,11.671525,37.780449,10
6364,11.670183,37.780362,10
6365,11.669517,37.779745,10
6366,11.671497,37.780385,10
6367,11.67056,37.77977,10
6368,11.670548,37.77935,10
6369,11.67019,37.779943,10
6370,11.670045,37.780128,10
6371,11.671276,37.78064,10
6372,11.671317,37.780693,10
6373,11.671248,37.780647,10
6374,11.670607,37.781174,10
6375,11.670407,37.781486,10
6376,11.67042,37.781465,10
6377,11.670408,37.780764,10
6378,11.669851,37.780825,10
6379,11.669964,37.780877,10
6380,11.670889,37.781611,10
6381,11.670683,37.780138,10
6382,11.669108,37.782254,10
6383,11.66918,37.782009,10
6384,11.668989,37.781681,10
6385,11.669148,37.781509,10
6386,11.668991,37.781446,10
6387,11.668942,37.782282,10
6388,11.668901,37.782256,10
6389,11.667926,37.782422,10
6390,11.669325,37.782211,10
6391,11.669647,37.781871,10
6392,11.674227,37.787189,9
6393,11.674295,37.78688,9
6394,11.674452,37.786848,9
6395,11.674518,37.786834,9
6396,11.674501,37.78681,9
6397,11.674531,37.786822,9
6398,11.674439,37.786934,9
6399,11.670581,37.780123,10
6400,11.670592,37.780252,10
6401,11.670599,37.780299,10
6402,11.670364,37.781842,10
6403,11.670319,37.782248,10
6404,11.670455,37.782998,10
6405,11.670446,37.782892,10
6406,11.671312,37.782214,10
6407,11.671368,37.782181,10
6408,11.671313,37.782188,10
6409,11.672729,37.783133,10
6410,11.673582,37.779476,10
6411,11.674551,37.780117,10
6412,11.674638,37.780654,10
6413,11.674898,37.780467,10
6414,11.672067,37.782623,10
6415,11.671483,37.782885,10
6416,11.671084,37.782918,10
6417,11.67161,37.782872,10
